pair_id,repo,sha,file_path,pair_stem,before_path,after_path,patch_path,test_label,match_status,file_status,macro_primary_old,macro_all_old,patch_lines_file_old
posit-dev__positron__08d4f2ef0b9e72a3a5633e7059c2d950c8bd80c2__003,posit-dev/positron,08d4f2ef0b9e72a3a5633e7059c2d950c8bd80c2,extensions/positron-python/python_files/positron/positron_ipykernel/tests/test_variables.py,extensions__positron-python__python_files__positron__positron_ipykernel__tests__test_variables.py,second_isolated_migrations_artifacts/posit-dev__positron/08d4f2ef0b9e72a3a5633e7059c2d950c8bd80c2/extensions__positron-python__python_files__positron__positron_ipykernel__tests__test_variables.py.before.py,second_isolated_migrations_artifacts/posit-dev__positron/08d4f2ef0b9e72a3a5633e7059c2d950c8bd80c2/extensions__positron-python__python_files__positron__positron_ipykernel__tests__test_variables.py.after.py,second_isolated_migrations_artifacts/posit-dev__positron/08d4f2ef0b9e72a3a5633e7059c2d950c8bd80c2/extensions__positron-python__python_files__positron__positron_ipykernel__tests__test_variables.py.patch,Yes,exact_match,complete,Other / Manual,Other / Manual,396
posit-dev__positron__19caff4f584a675cb66699040dba061d66d0dde9__001,posit-dev/positron,19caff4f584a675cb66699040dba061d66d0dde9,extensions/positron-python/pythonFiles/positron/inspectors.py,extensions__positron-python__pythonFiles__positron__inspectors.py,second_isolated_migrations_artifacts/posit-dev__positron/19caff4f584a675cb66699040dba061d66d0dde9/extensions__positron-python__pythonFiles__positron__inspectors.py.before.py,second_isolated_migrations_artifacts/posit-dev__positron/19caff4f584a675cb66699040dba061d66d0dde9/extensions__positron-python__pythonFiles__positron__inspectors.py.after.py,second_isolated_migrations_artifacts/posit-dev__positron/19caff4f584a675cb66699040dba061d66d0dde9/extensions__positron-python__pythonFiles__positron__inspectors.py.patch,Yes,exact_match,complete,Index & pandas-specific semantics,Index & pandas-specific semantics,28
posit-dev__positron__305df01497d1fc25e70ec5c14ee96924db711b70__001,posit-dev/positron,305df01497d1fc25e70ec5c14ee96924db711b70,extensions/positron-python/pythonFiles/tests/positron/test_variables.py,extensions__positron-python__pythonFiles__tests__positron__test_variables.py,second_isolated_migrations_artifacts/posit-dev__positron/305df01497d1fc25e70ec5c14ee96924db711b70/extensions__positron-python__pythonFiles__tests__positron__test_variables.py.before.py,second_isolated_migrations_artifacts/posit-dev__positron/305df01497d1fc25e70ec5c14ee96924db711b70/extensions__positron-python__pythonFiles__tests__positron__test_variables.py.after.py,second_isolated_migrations_artifacts/posit-dev__positron/305df01497d1fc25e70ec5c14ee96924db711b70/extensions__positron-python__pythonFiles__tests__positron__test_variables.py.patch,Yes,exact_match,complete,Other / Manual,Other / Manual,61
posit-dev__positron__47d689f16b26f48407f2a347e99ebc97228f76a4__001,posit-dev/positron,47d689f16b26f48407f2a347e99ebc97228f76a4,extensions/positron-python/python_files/posit/positron/tests/test_positron_jedilsp.py,extensions__positron-python__python_files__posit__positron__tests__test_positron_jedilsp.py,second_isolated_migrations_artifacts/posit-dev__positron/47d689f16b26f48407f2a347e99ebc97228f76a4/extensions__positron-python__python_files__posit__positron__tests__test_positron_jedilsp.py.before.py,second_isolated_migrations_artifacts/posit-dev__positron/47d689f16b26f48407f2a347e99ebc97228f76a4/extensions__positron-python__python_files__posit__positron__tests__test_positron_jedilsp.py.after.py,second_isolated_migrations_artifacts/posit-dev__positron/47d689f16b26f48407f2a347e99ebc97228f76a4/extensions__positron-python__python_files__posit__positron__tests__test_positron_jedilsp.py.patch,Yes,exact_match,complete,Other / Manual,Other / Manual,666
posit-dev__positron__4845cccf4fdf7405dcb7810051239d7e356f0a2d__001,posit-dev/positron,4845cccf4fdf7405dcb7810051239d7e356f0a2d,extensions/positron-python/pythonFiles/positron_ipkernel.py,extensions__positron-python__pythonFiles__positron_ipkernel.py,second_isolated_migrations_artifacts/posit-dev__positron/4845cccf4fdf7405dcb7810051239d7e356f0a2d/extensions__positron-python__pythonFiles__positron_ipkernel.py.before.py,second_isolated_migrations_artifacts/posit-dev__positron/4845cccf4fdf7405dcb7810051239d7e356f0a2d/extensions__positron-python__pythonFiles__positron_ipkernel.py.after.py,second_isolated_migrations_artifacts/posit-dev__positron/4845cccf4fdf7405dcb7810051239d7e356f0a2d/extensions__positron-python__pythonFiles__positron_ipkernel.py.patch,Yes,exact_match,complete,Other / Manual,Other / Manual,487
posit-dev__positron__4d8266f3bbf8488768230f91a5c82b273f0732da__001,posit-dev/positron,4d8266f3bbf8488768230f91a5c82b273f0732da,extensions/positron-python/python_files/positron/positron_ipykernel/data_explorer.py,extensions__positron-python__python_files__positron__positron_ipykernel__data_explorer.py,second_isolated_migrations_artifacts/posit-dev__positron/4d8266f3bbf8488768230f91a5c82b273f0732da/extensions__positron-python__python_files__positron__positron_ipykernel__data_explorer.py.before.py,second_isolated_migrations_artifacts/posit-dev__positron/4d8266f3bbf8488768230f91a5c82b273f0732da/extensions__positron-python__python_files__positron__positron_ipykernel__data_explorer.py.after.py,second_isolated_migrations_artifacts/posit-dev__positron/4d8266f3bbf8488768230f91a5c82b273f0732da/extensions__positron-python__python_files__positron__positron_ipykernel__data_explorer.py.patch,Yes,exact_match,complete,Other / Manual,Other / Manual,1047
posit-dev__positron__4d8266f3bbf8488768230f91a5c82b273f0732da__002,posit-dev/positron,4d8266f3bbf8488768230f91a5c82b273f0732da,extensions/positron-python/python_files/positron/positron_ipykernel/tests/test_data_explorer.py,extensions__positron-python__python_files__positron__positron_ipykernel__tests__test_data_explorer.py,second_isolated_migrations_artifacts/posit-dev__positron/4d8266f3bbf8488768230f91a5c82b273f0732da/extensions__positron-python__python_files__positron__positron_ipykernel__tests__test_data_explorer.py.before.py,second_isolated_migrations_artifacts/posit-dev__positron/4d8266f3bbf8488768230f91a5c82b273f0732da/extensions__positron-python__python_files__positron__positron_ipykernel__tests__test_data_explorer.py.after.py,second_isolated_migrations_artifacts/posit-dev__positron/4d8266f3bbf8488768230f91a5c82b273f0732da/extensions__positron-python__python_files__positron__positron_ipykernel__tests__test_data_explorer.py.patch,Yes,exact_match,complete,Aggregation & joins,Aggregation & joins,890
posit-dev__positron__70ff9be527e1a7e14b55497668736e9b09117c41__001,posit-dev/positron,70ff9be527e1a7e14b55497668736e9b09117c41,extensions/positron-python/python_files/positron/positron_ipykernel/tests/test_inspectors.py,extensions__positron-python__python_files__positron__positron_ipykernel__tests__test_inspectors.py,second_isolated_migrations_artifacts/posit-dev__positron/70ff9be527e1a7e14b55497668736e9b09117c41/extensions__positron-python__python_files__positron__positron_ipykernel__tests__test_inspectors.py.before.py,second_isolated_migrations_artifacts/posit-dev__positron/70ff9be527e1a7e14b55497668736e9b09117c41/extensions__positron-python__python_files__positron__positron_ipykernel__tests__test_inspectors.py.after.py,second_isolated_migrations_artifacts/posit-dev__positron/70ff9be527e1a7e14b55497668736e9b09117c41/extensions__positron-python__python_files__positron__positron_ipykernel__tests__test_inspectors.py.patch,Yes,exact_match,complete,Other / Manual,Other / Manual,31
posit-dev__positron__80ecfa6f6f4ea8671c5d76807a3fbdb00d82965d__001,posit-dev/positron,80ecfa6f6f4ea8671c5d76807a3fbdb00d82965d,extensions/positron-python/python_files/posit/positron/inspectors.py,extensions__positron-python__python_files__posit__positron__inspectors.py,second_isolated_migrations_artifacts/posit-dev__positron/80ecfa6f6f4ea8671c5d76807a3fbdb00d82965d/extensions__positron-python__python_files__posit__positron__inspectors.py.before.py,second_isolated_migrations_artifacts/posit-dev__positron/80ecfa6f6f4ea8671c5d76807a3fbdb00d82965d/extensions__positron-python__python_files__posit__positron__inspectors.py.after.py,second_isolated_migrations_artifacts/posit-dev__positron/80ecfa6f6f4ea8671c5d76807a3fbdb00d82965d/extensions__positron-python__python_files__posit__positron__inspectors.py.patch,Yes,exact_match,complete,Index & pandas-specific semantics,Index & pandas-specific semantics,81
posit-dev__positron__a02c561fd7b8ed2bfa344f8feb3693e14bdf4ea1__001,posit-dev/positron,a02c561fd7b8ed2bfa344f8feb3693e14bdf4ea1,extensions/positron-python/python_files/posit/positron/data_explorer.py,extensions__positron-python__python_files__posit__positron__data_explorer.py,second_isolated_migrations_artifacts/posit-dev__positron/a02c561fd7b8ed2bfa344f8feb3693e14bdf4ea1/extensions__positron-python__python_files__posit__positron__data_explorer.py.before.py,second_isolated_migrations_artifacts/posit-dev__positron/a02c561fd7b8ed2bfa344f8feb3693e14bdf4ea1/extensions__positron-python__python_files__posit__positron__data_explorer.py.after.py,second_isolated_migrations_artifacts/posit-dev__positron/a02c561fd7b8ed2bfa344f8feb3693e14bdf4ea1/extensions__positron-python__python_files__posit__positron__data_explorer.py.patch,Yes,exact_match,complete,Other / Manual,Other / Manual,89
posit-dev__positron__a28877b9552fa86984e3463ee5ea183770dd787f__001,posit-dev/positron,a28877b9552fa86984e3463ee5ea183770dd787f,extensions/positron-python/python_files/positron/positron_ipykernel/tests/test_data_explorer.py,extensions__positron-python__python_files__positron__positron_ipykernel__tests__test_data_explorer.py,second_isolated_migrations_artifacts/posit-dev__positron/a28877b9552fa86984e3463ee5ea183770dd787f/extensions__positron-python__python_files__positron__positron_ipykernel__tests__test_data_explorer.py.before.py,second_isolated_migrations_artifacts/posit-dev__positron/a28877b9552fa86984e3463ee5ea183770dd787f/extensions__positron-python__python_files__positron__positron_ipykernel__tests__test_data_explorer.py.after.py,second_isolated_migrations_artifacts/posit-dev__positron/a28877b9552fa86984e3463ee5ea183770dd787f/extensions__positron-python__python_files__positron__positron_ipykernel__tests__test_data_explorer.py.patch,Yes,exact_match,complete,Aggregation & joins,Aggregation & joins,36
posit-dev__positron__b0ad1b05a2af0dfa848300c7de0a4b77a5cb5597__001,posit-dev/positron,b0ad1b05a2af0dfa848300c7de0a4b77a5cb5597,extensions/positron-python/python_files/posit/positron/tests/test_convert.py,extensions__positron-python__python_files__posit__positron__tests__test_convert.py,second_isolated_migrations_artifacts/posit-dev__positron/b0ad1b05a2af0dfa848300c7de0a4b77a5cb5597/extensions__positron-python__python_files__posit__positron__tests__test_convert.py.before.py,second_isolated_migrations_artifacts/posit-dev__positron/b0ad1b05a2af0dfa848300c7de0a4b77a5cb5597/extensions__positron-python__python_files__posit__positron__tests__test_convert.py.after.py,second_isolated_migrations_artifacts/posit-dev__positron/b0ad1b05a2af0dfa848300c7de0a4b77a5cb5597/extensions__positron-python__python_files__posit__positron__tests__test_convert.py.patch,Yes,exact_match,complete,Other / Manual,Other / Manual,303
posit-dev__positron__bd62a61e9ea6063c1d793c911ddc148701e6df31__001,posit-dev/positron,bd62a61e9ea6063c1d793c911ddc148701e6df31,extensions/positron-python/python_files/positron/positron_ipykernel/data_explorer.py,extensions__positron-python__python_files__positron__positron_ipykernel__data_explorer.py,second_isolated_migrations_artifacts/posit-dev__positron/bd62a61e9ea6063c1d793c911ddc148701e6df31/extensions__positron-python__python_files__positron__positron_ipykernel__data_explorer.py.before.py,second_isolated_migrations_artifacts/posit-dev__positron/bd62a61e9ea6063c1d793c911ddc148701e6df31/extensions__positron-python__python_files__positron__positron_ipykernel__data_explorer.py.after.py,second_isolated_migrations_artifacts/posit-dev__positron/bd62a61e9ea6063c1d793c911ddc148701e6df31/extensions__positron-python__python_files__positron__positron_ipykernel__data_explorer.py.patch,Yes,exact_match,complete,Other / Manual,Other / Manual,606
posit-dev__positron__bd62a61e9ea6063c1d793c911ddc148701e6df31__002,posit-dev/positron,bd62a61e9ea6063c1d793c911ddc148701e6df31,extensions/positron-python/python_files/positron/positron_ipykernel/tests/test_data_explorer.py,extensions__positron-python__python_files__positron__positron_ipykernel__tests__test_data_explorer.py,second_isolated_migrations_artifacts/posit-dev__positron/bd62a61e9ea6063c1d793c911ddc148701e6df31/extensions__positron-python__python_files__positron__positron_ipykernel__tests__test_data_explorer.py.before.py,second_isolated_migrations_artifacts/posit-dev__positron/bd62a61e9ea6063c1d793c911ddc148701e6df31/extensions__positron-python__python_files__positron__positron_ipykernel__tests__test_data_explorer.py.after.py,second_isolated_migrations_artifacts/posit-dev__positron/bd62a61e9ea6063c1d793c911ddc148701e6df31/extensions__positron-python__python_files__positron__positron_ipykernel__tests__test_data_explorer.py.patch,Yes,exact_match,complete,Other / Manual,Other / Manual,128
posit-dev__positron__c68ab28752b9ba894ca42c0d1418d08a4e23af51__001,posit-dev/positron,c68ab28752b9ba894ca42c0d1418d08a4e23af51,extensions/positron-python/python_files/positron/positron_ipykernel/data_explorer.py,extensions__positron-python__python_files__positron__positron_ipykernel__data_explorer.py,second_isolated_migrations_artifacts/posit-dev__positron/c68ab28752b9ba894ca42c0d1418d08a4e23af51/extensions__positron-python__python_files__positron__positron_ipykernel__data_explorer.py.before.py,second_isolated_migrations_artifacts/posit-dev__positron/c68ab28752b9ba894ca42c0d1418d08a4e23af51/extensions__positron-python__python_files__positron__positron_ipykernel__data_explorer.py.after.py,second_isolated_migrations_artifacts/posit-dev__positron/c68ab28752b9ba894ca42c0d1418d08a4e23af51/extensions__positron-python__python_files__positron__positron_ipykernel__data_explorer.py.patch,Yes,exact_match,complete,Other / Manual,Other / Manual,435
posit-dev__positron__de4823ecbc2f8ec326483affca1f1b5dd6fc5d39__001,posit-dev/positron,de4823ecbc2f8ec326483affca1f1b5dd6fc5d39,extensions/positron-python/pythonFiles/positron/inspectors.py,extensions__positron-python__pythonFiles__positron__inspectors.py,second_isolated_migrations_artifacts/posit-dev__positron/de4823ecbc2f8ec326483affca1f1b5dd6fc5d39/extensions__positron-python__pythonFiles__positron__inspectors.py.before.py,second_isolated_migrations_artifacts/posit-dev__positron/de4823ecbc2f8ec326483affca1f1b5dd6fc5d39/extensions__positron-python__pythonFiles__positron__inspectors.py.after.py,second_isolated_migrations_artifacts/posit-dev__positron/de4823ecbc2f8ec326483affca1f1b5dd6fc5d39/extensions__positron-python__pythonFiles__positron__inspectors.py.patch,Yes,exact_match,complete,Other / Manual,Other / Manual,66
posit-dev__positron__de4823ecbc2f8ec326483affca1f1b5dd6fc5d39__002,posit-dev/positron,de4823ecbc2f8ec326483affca1f1b5dd6fc5d39,extensions/positron-python/pythonFiles/tests/positron/test_environment.py,extensions__positron-python__pythonFiles__tests__positron__test_environment.py,second_isolated_migrations_artifacts/posit-dev__positron/de4823ecbc2f8ec326483affca1f1b5dd6fc5d39/extensions__positron-python__pythonFiles__tests__positron__test_environment.py.before.py,second_isolated_migrations_artifacts/posit-dev__positron/de4823ecbc2f8ec326483affca1f1b5dd6fc5d39/extensions__positron-python__pythonFiles__tests__positron__test_environment.py.after.py,second_isolated_migrations_artifacts/posit-dev__positron/de4823ecbc2f8ec326483affca1f1b5dd6fc5d39/extensions__positron-python__pythonFiles__tests__positron__test_environment.py.patch,Yes,exact_match,complete,Other / Manual,Other / Manual,102
ultralytics__ultralytics__bcb1961a9b611380ac70e3e6f516fb5c794805bb__001,ultralytics/ultralytics,bcb1961a9b611380ac70e3e6f516fb5c794805bb,ultralytics/engine/trainer.py,ultralytics__engine__trainer.py,second_isolated_migrations_artifacts/ultralytics__ultralytics/bcb1961a9b611380ac70e3e6f516fb5c794805bb/ultralytics__engine__trainer.py.before.py,second_isolated_migrations_artifacts/ultralytics__ultralytics/bcb1961a9b611380ac70e3e6f516fb5c794805bb/ultralytics__engine__trainer.py.after.py,second_isolated_migrations_artifacts/ultralytics__ultralytics/bcb1961a9b611380ac70e3e6f516fb5c794805bb/ultralytics__engine__trainer.py.patch,Yes,exact_match,complete,IO boundary,IO boundary,12
ultralytics__ultralytics__bcb1961a9b611380ac70e3e6f516fb5c794805bb__002,ultralytics/ultralytics,bcb1961a9b611380ac70e3e6f516fb5c794805bb,ultralytics/utils/__init__.py,ultralytics__utils____init__.py,second_isolated_migrations_artifacts/ultralytics__ultralytics/bcb1961a9b611380ac70e3e6f516fb5c794805bb/ultralytics__utils____init__.py.before.py,second_isolated_migrations_artifacts/ultralytics__ultralytics/bcb1961a9b611380ac70e3e6f516fb5c794805bb/ultralytics__utils____init__.py.after.py,second_isolated_migrations_artifacts/ultralytics__ultralytics/bcb1961a9b611380ac70e3e6f516fb5c794805bb/ultralytics__utils____init__.py.patch,Yes,exact_match,complete,Other / Manual,Other / Manual,134
ultralytics__ultralytics__bcb1961a9b611380ac70e3e6f516fb5c794805bb__003,ultralytics/ultralytics,bcb1961a9b611380ac70e3e6f516fb5c794805bb,ultralytics/utils/benchmarks.py,ultralytics__utils__benchmarks.py,second_isolated_migrations_artifacts/ultralytics__ultralytics/bcb1961a9b611380ac70e3e6f516fb5c794805bb/ultralytics__utils__benchmarks.py.before.py,second_isolated_migrations_artifacts/ultralytics__ultralytics/bcb1961a9b611380ac70e3e6f516fb5c794805bb/ultralytics__utils__benchmarks.py.after.py,second_isolated_migrations_artifacts/ultralytics__ultralytics/bcb1961a9b611380ac70e3e6f516fb5c794805bb/ultralytics__utils__benchmarks.py.patch,Yes,exact_match,complete,Aggregation & joins,Aggregation & joins;Missing values;Other / Manual,28
ultralytics__ultralytics__bcb1961a9b611380ac70e3e6f516fb5c794805bb__004,ultralytics/ultralytics,bcb1961a9b611380ac70e3e6f516fb5c794805bb,ultralytics/utils/callbacks/wb.py,ultralytics__utils__callbacks__wb.py,second_isolated_migrations_artifacts/ultralytics__ultralytics/bcb1961a9b611380ac70e3e6f516fb5c794805bb/ultralytics__utils__callbacks__wb.py.before.py,second_isolated_migrations_artifacts/ultralytics__ultralytics/bcb1961a9b611380ac70e3e6f516fb5c794805bb/ultralytics__utils__callbacks__wb.py.after.py,second_isolated_migrations_artifacts/ultralytics__ultralytics/bcb1961a9b611380ac70e3e6f516fb5c794805bb/ultralytics__utils__callbacks__wb.py.patch,Yes,exact_match,complete,Other / Manual,Other / Manual,19
ultralytics__ultralytics__bcb1961a9b611380ac70e3e6f516fb5c794805bb__005,ultralytics/ultralytics,bcb1961a9b611380ac70e3e6f516fb5c794805bb,ultralytics/utils/plotting.py,ultralytics__utils__plotting.py,second_isolated_migrations_artifacts/ultralytics__ultralytics/bcb1961a9b611380ac70e3e6f516fb5c794805bb/ultralytics__utils__plotting.py.before.py,second_isolated_migrations_artifacts/ultralytics__ultralytics/bcb1961a9b611380ac70e3e6f516fb5c794805bb/ultralytics__utils__plotting.py.after.py,second_isolated_migrations_artifacts/ultralytics__ultralytics/bcb1961a9b611380ac70e3e6f516fb5c794805bb/ultralytics__utils__plotting.py.patch,Yes,exact_match,complete,IO boundary,IO boundary,46
vangberg__pdit__635cb8a0ac9e1facea06ef94a297339fc2ca1eea__001,vangberg/pdit,635cb8a0ac9e1facea06ef94a297339fc2ca1eea,rdit/executor.py,rdit__executor.py,second_isolated_migrations_artifacts/vangberg__pdit/635cb8a0ac9e1facea06ef94a297339fc2ca1eea/rdit__executor.py.before.py,second_isolated_migrations_artifacts/vangberg__pdit/635cb8a0ac9e1facea06ef94a297339fc2ca1eea/rdit__executor.py.after.py,second_isolated_migrations_artifacts/vangberg__pdit/635cb8a0ac9e1facea06ef94a297339fc2ca1eea/rdit__executor.py.patch,Yes,exact_match,complete,Aggregation & joins,Aggregation & joins;Missing values,82
vedantparikh__portfolia__ad8e199ff71035eb803c4287ae77f17128a8d33c__001,vedantparikh/portfolia,ad8e199ff71035eb803c4287ae77f17128a8d33c,portfolio/python/api/market/stock.py,portfolio__python__api__market__stock.py,second_isolated_migrations_artifacts/vedantparikh__portfolia/ad8e199ff71035eb803c4287ae77f17128a8d33c/portfolio__python__api__market__stock.py.before.py,second_isolated_migrations_artifacts/vedantparikh__portfolia/ad8e199ff71035eb803c4287ae77f17128a8d33c/portfolio__python__api__market__stock.py.after.py,second_isolated_migrations_artifacts/vedantparikh__portfolia/ad8e199ff71035eb803c4287ae77f17128a8d33c/portfolio__python__api__market__stock.py.patch,Yes,exact_match,complete,Other / Manual,Other / Manual,20
vedantparikh__portfolia__ad8e199ff71035eb803c4287ae77f17128a8d33c__002,vedantparikh/portfolia,ad8e199ff71035eb803c4287ae77f17128a8d33c,portfolio/python/api/statistical_indicators/base.py,portfolio__python__api__statistical_indicators__base.py,second_isolated_migrations_artifacts/vedantparikh__portfolia/ad8e199ff71035eb803c4287ae77f17128a8d33c/portfolio__python__api__statistical_indicators__base.py.before.py,second_isolated_migrations_artifacts/vedantparikh__portfolia/ad8e199ff71035eb803c4287ae77f17128a8d33c/portfolio__python__api__statistical_indicators__base.py.after.py,second_isolated_migrations_artifacts/vedantparikh__portfolia/ad8e199ff71035eb803c4287ae77f17128a8d33c/portfolio__python__api__statistical_indicators__base.py.patch,Yes,exact_match,complete,Other / Manual,Other / Manual,13
vedantparikh__portfolia__ad8e199ff71035eb803c4287ae77f17128a8d33c__003,vedantparikh/portfolia,ad8e199ff71035eb803c4287ae77f17128a8d33c,portfolio/python/api/statistical_indicators/momentum_indicators.py,portfolio__python__api__statistical_indicators__momentum_indicators.py,second_isolated_migrations_artifacts/vedantparikh__portfolia/ad8e199ff71035eb803c4287ae77f17128a8d33c/portfolio__python__api__statistical_indicators__momentum_indicators.py.before.py,second_isolated_migrations_artifacts/vedantparikh__portfolia/ad8e199ff71035eb803c4287ae77f17128a8d33c/portfolio__python__api__statistical_indicators__momentum_indicators.py.after.py,second_isolated_migrations_artifacts/vedantparikh__portfolia/ad8e199ff71035eb803c4287ae77f17128a8d33c/portfolio__python__api__statistical_indicators__momentum_indicators.py.patch,Yes,exact_match,complete,Other / Manual,Other / Manual,219
vedantparikh__portfolia__ad8e199ff71035eb803c4287ae77f17128a8d33c__004,vedantparikh/portfolia,ad8e199ff71035eb803c4287ae77f17128a8d33c,portfolio/python/api/statistical_indicators/trend_indicators.py,portfolio__python__api__statistical_indicators__trend_indicators.py,second_isolated_migrations_artifacts/vedantparikh__portfolia/ad8e199ff71035eb803c4287ae77f17128a8d33c/portfolio__python__api__statistical_indicators__trend_indicators.py.before.py,second_isolated_migrations_artifacts/vedantparikh__portfolia/ad8e199ff71035eb803c4287ae77f17128a8d33c/portfolio__python__api__statistical_indicators__trend_indicators.py.after.py,second_isolated_migrations_artifacts/vedantparikh__portfolia/ad8e199ff71035eb803c4287ae77f17128a8d33c/portfolio__python__api__statistical_indicators__trend_indicators.py.patch,Yes,exact_match,complete,Other / Manual,Other / Manual,354
vedantparikh__portfolia__ad8e199ff71035eb803c4287ae77f17128a8d33c__005,vedantparikh/portfolia,ad8e199ff71035eb803c4287ae77f17128a8d33c,portfolio/python/api/statistical_indicators/volatility_indicators.py,portfolio__python__api__statistical_indicators__volatility_indicators.py,second_isolated_migrations_artifacts/vedantparikh__portfolia/ad8e199ff71035eb803c4287ae77f17128a8d33c/portfolio__python__api__statistical_indicators__volatility_indicators.py.before.py,second_isolated_migrations_artifacts/vedantparikh__portfolia/ad8e199ff71035eb803c4287ae77f17128a8d33c/portfolio__python__api__statistical_indicators__volatility_indicators.py.after.py,second_isolated_migrations_artifacts/vedantparikh__portfolia/ad8e199ff71035eb803c4287ae77f17128a8d33c/portfolio__python__api__statistical_indicators__volatility_indicators.py.patch,Yes,exact_match,complete,Other / Manual,Other / Manual,260
vedantparikh__portfolia__ad8e199ff71035eb803c4287ae77f17128a8d33c__006,vedantparikh/portfolia,ad8e199ff71035eb803c4287ae77f17128a8d33c,portfolio/python/api/statistical_indicators/volume_indicators.py,portfolio__python__api__statistical_indicators__volume_indicators.py,second_isolated_migrations_artifacts/vedantparikh__portfolia/ad8e199ff71035eb803c4287ae77f17128a8d33c/portfolio__python__api__statistical_indicators__volume_indicators.py.before.py,second_isolated_migrations_artifacts/vedantparikh__portfolia/ad8e199ff71035eb803c4287ae77f17128a8d33c/portfolio__python__api__statistical_indicators__volume_indicators.py.after.py,second_isolated_migrations_artifacts/vedantparikh__portfolia/ad8e199ff71035eb803c4287ae77f17128a8d33c/portfolio__python__api__statistical_indicators__volume_indicators.py.patch,Yes,exact_match,complete,Other / Manual,Other / Manual,258
vedantparikh__portfolia__ad8e199ff71035eb803c4287ae77f17128a8d33c__007,vedantparikh/portfolia,ad8e199ff71035eb803c4287ae77f17128a8d33c,portfolio/python/api/trading_strategy/trend_strategy/gfs_strategy/gfs.py,portfolio__python__api__trading_strategy__trend_strategy__gfs_strategy__gfs.py,second_isolated_migrations_artifacts/vedantparikh__portfolia/ad8e199ff71035eb803c4287ae77f17128a8d33c/portfolio__python__api__trading_strategy__trend_strategy__gfs_strategy__gfs.py.before.py,second_isolated_migrations_artifacts/vedantparikh__portfolia/ad8e199ff71035eb803c4287ae77f17128a8d33c/portfolio__python__api__trading_strategy__trend_strategy__gfs_strategy__gfs.py.after.py,second_isolated_migrations_artifacts/vedantparikh__portfolia/ad8e199ff71035eb803c4287ae77f17128a8d33c/portfolio__python__api__trading_strategy__trend_strategy__gfs_strategy__gfs.py.patch,Yes,exact_match,complete,Other / Manual,Other / Manual,181
vedantparikh__portfolia__ad8e199ff71035eb803c4287ae77f17128a8d33c__008,vedantparikh/portfolia,ad8e199ff71035eb803c4287ae77f17128a8d33c,portfolio/python/api/trading_strategy/trend_strategy/macd_strategy.py,portfolio__python__api__trading_strategy__trend_strategy__macd_strategy.py,second_isolated_migrations_artifacts/vedantparikh__portfolia/ad8e199ff71035eb803c4287ae77f17128a8d33c/portfolio__python__api__trading_strategy__trend_strategy__macd_strategy.py.before.py,second_isolated_migrations_artifacts/vedantparikh__portfolia/ad8e199ff71035eb803c4287ae77f17128a8d33c/portfolio__python__api__trading_strategy__trend_strategy__macd_strategy.py.after.py,second_isolated_migrations_artifacts/vedantparikh__portfolia/ad8e199ff71035eb803c4287ae77f17128a8d33c/portfolio__python__api__trading_strategy__trend_strategy__macd_strategy.py.patch,Yes,exact_match,complete,Other / Manual,Other / Manual,158
vertti__daffy__072b09620585324840b570f908cfba3367702ef3__001,vertti/daffy,072b09620585324840b570f908cfba3367702ef3,daffy/decorators.py,daffy__decorators.py,second_isolated_migrations_artifacts/vertti__daffy/072b09620585324840b570f908cfba3367702ef3/daffy__decorators.py.before.py,second_isolated_migrations_artifacts/vertti__daffy/072b09620585324840b570f908cfba3367702ef3/daffy__decorators.py.after.py,second_isolated_migrations_artifacts/vertti__daffy/072b09620585324840b570f908cfba3367702ef3/daffy__decorators.py.patch,Yes,exact_match,complete,Other / Manual,Other / Manual,29
vertti__daffy__072b09620585324840b570f908cfba3367702ef3__002,vertti/daffy,072b09620585324840b570f908cfba3367702ef3,tests/test_decorators.py,tests__test_decorators.py,second_isolated_migrations_artifacts/vertti__daffy/072b09620585324840b570f908cfba3367702ef3/tests__test_decorators.py.before.py,second_isolated_migrations_artifacts/vertti__daffy/072b09620585324840b570f908cfba3367702ef3/tests__test_decorators.py.after.py,second_isolated_migrations_artifacts/vertti__daffy/072b09620585324840b570f908cfba3367702ef3/tests__test_decorators.py.patch,Yes,exact_match,complete,Other / Manual,Other / Manual,294
vertti__daffy__29a6c922edf55982ee9b5a704f806327a9dad62c__001,vertti/daffy,29a6c922edf55982ee9b5a704f806327a9dad62c,tests/test_df_log.py,tests__test_df_log.py,second_isolated_migrations_artifacts/vertti__daffy/29a6c922edf55982ee9b5a704f806327a9dad62c/tests__test_df_log.py.before.py,second_isolated_migrations_artifacts/vertti__daffy/29a6c922edf55982ee9b5a704f806327a9dad62c/tests__test_df_log.py.after.py,second_isolated_migrations_artifacts/vertti__daffy/29a6c922edf55982ee9b5a704f806327a9dad62c/tests__test_df_log.py.patch,Yes,exact_match,complete,Other / Manual,Other / Manual,7
